time,close,high,low,open,volumefrom,volumeto
1525618800,9504.91,9568.36,9488.62,9562.67,2103.22,20124688.41
1525615200,9562.67,9591.4,9547.01,9572.67,2020.0,19384435.45
1525611600,9572.51,9619.6,9529.55,9539.39,2293.23,22014389.82
1525608000,9539.3,9551.06,9441.93,9512.61,4271.36,40722830.01
1525604400,9514.85,9588.42,9481.98,9585.14,4629.84,44290070.34
1525600800,9583.23,9631.98,9571.11,9573.03,2686.7,25929136.22
1525597200,9573.03,9601.16,9534.84,9588.17,3421.53,32820617.89
1525593600,9588.73,9707.34,9547.17,9705.55,5141.44,49535341.43
1525590000,9705.55,9705.57,9654.34,9682.89,1739.64,16915521.74
1525586400,9680.74,9744.23,9598.1,9744.23,7512.88,72907951.58
1525582800,9743.34,9841.49,9743.2,9841.49,3981.59,39069541.47
1525579200,9841.39,9896.69,9840.14,9871.33,1139.58,11279901.4
1525575600,9871.33,9885.89,9856.61,9857.57,1423.46,14113857.72
1525572000,9857.57,9918.65,9844.8,9914.84,2094.36,20726391.03
1525568400,9918.82,9936.96,9891.5,9928.33,2318.56,23025488.34
1525568400,9918.82,9936.96,9891.5,9928.33,2318.56,23025488.34
1525564800,9928.39,9930.16,9831.2,9846.44,2662.65,26389962.04
1525561200,9845.9,9861.37,9812.91,9826.71,1716.41,16913462.02
1525557600,9828.57,9850.87,9771.89,9788.91,1630.3,16035226.95
1525554000,9788.91,9795.35,9721.1,9759.43,2749.75,26913127.43
1525550400,9757.98,9861.23,9742.8,9858.12,4168.2,40961718.25
1525546800,9858.08,9871.43,9856.73,9861.45,1159.65,11459128.09
1525543200,9861.56,9881.02,9817.83,9874.92,3124.86,30786888.43
1525539600,9874.17,9927.89,9874.17,9903.67,2339.9,23259345.76
1525536000,9903.78,9916.36,9864.39,9915.69,2708.77,26888762.27
1525532400,9903.08,9957.21,9898.66,9940.64,2801.97,27884124.76
1525528800,9940.64,9946.6,9884.97,9885.76,3190.51,31744287.83
1525525200,9885.76,9968.85,9884.2,9926.37,5259.84,52358080.32
1525521600,9925.88,9946.21,9870.39,9870.39,4422.66,43900346.39
1525518000,9870.7,9925.16,9848.25,9919.83,3658.66,36248452.28
1525514400,9919.83,9941.19,9836.67,9837.32,5137.95,51034422.14
1525510800,9837.32,9855.12,9821.95,9822.72,1528.88,15083421.79
1525507200,9822.7,9858.28,9787.38,9794.61,1933.44,19050768.06
1525503600,9794.01,9805.17,9775.09,9780.42,1483.16,14487474.6
1525500000,9780.0,9820.35,9778.93,9818.89,1511.02,14875350.45
1525496400,9819.35,9842.8,9794.72,9837.19,1759.79,17337141.99
1525492800,9837.19,9870.01,9813.24,9821.43,2838.6,27974324.16
1525489200,9820.73,9836.45,9793.21,9822.89,2118.59,20801744.67
1525485600,9824.53,9867.73,9783.23,9783.4,5273.09,51867331.87
1525482000,9783.4,9783.47,9723.09,9762.61,3893.62,37983283.59
1525482000,9783.4,9783.47,9723.09,9762.61,3893.62,37983283.59
1525478400,9762.61,9771.09,9687.09,9700.37,2466.15,24024162.31
1525474800,9699.61,9748.29,9699.47,9745.37,1179.33,11466538.18
1525471200,9745.26,9753.28,9694.85,9730.1,2196.21,21372880.49
1525467600,9731.63,9739.38,9685.01,9694.31,1826.22,17755021.65
1525464000,9694.26,9707.59,9652.63,9658.86,2340.77,22666641.14
1525460400,9658.66,9666.13,9636.36,9644.92,1396.16,13484862.2
1525456800,9645.08,9661.95,9627.56,9659.53,1541.93,14873181.61
1525453200,9659.34,9703.91,9648.16,9665.38,2462.4,23828723.86
1525449600,9664.77,9664.9,9577.8,9615.15,3357.65,32313163.2
1525446000,9612.69,9694.65,9584.97,9690.39,3836.22,36930807.79
1525442400,9690.39,9695.2,9637.36,9648.47,2495.8,24120220.83
1525438800,9649.22,9717.04,9628.95,9693.37,3182.54,30799033.25
1525435200,9694.92,9762.07,9684.93,9746.62,2562.39,24938290.03
1525431600,9745.96,9764.47,9646.79,9698.22,3127.69,30353472.12
1525428000,9698.22,9736.56,9689.05,9730.73,2035.58,19782348.78
1525424400,9730.73,9776.72,9655.04,9770.17,3420.84,33211341.93
1525420800,9769.48,9785.15,9674.14,9679.49,4348.14,42378372.88
1525417200,9677.7,9699.41,9648.99,9677.46,3102.75,30046384.52
1525413600,9677.43,9701.74,9602.43,9622.97,2601.96,25111055.95
1525410000,9622.04,9640.45,9604.78,9638.28,1480.94,14251960.36
1525406400,9638.28,9641.53,9579.75,9581.76,3064.03,29496187.13
1525402800,9580.71,9644.19,9552.73,9632.15,3198.25,30699975.16
1525399200,9631.59,9657.05,9611.26,9624.0,2319.53,22354004.01
1525395600,9624.0,9677.75,9601.82,9610.25,3069.2,29570609.77
1525395600,9624.0,9677.75,9601.82,9610.25,3069.2,29570609.77
1525392000,9610.25,9746.26,9547.21,9746.26,8543.21,82082601.5
1525388400,9745.04,9817.19,9709.37,9709.42,7085.99,69305978.09
1525384800,9709.79,9709.81,9649.61,9665.86,2191.52,21183055.18
1525381200,9665.86,9676.45,9657.58,9670.26,1631.16,15775474.25
1525377600,9669.25,9670.49,9612.25,9656.72,3310.86,31920025.14
1525374000,9656.72,9710.96,9620.08,9668.67,3751.72,36249763.79
1525370400,9670.19,9751.13,9634.81,9693.62,9126.74,88444209.55
1525366800,9696.63,9696.67,9544.54,9595.11,9044.4,86939958.91
1525363200,9597.72,9598.45,9417.94,9425.07,5675.22,53890002.98
1525359600,9425.35,9452.64,9405.49,9440.04,2574.9,24262422.01
1525356000,9438.31,9477.21,9410.27,9448.5,6960.93,65761880.22
1525352400,9449.3,9449.86,9297.6,9330.35,6386.34,59830761.97
1525348800,9327.88,9344.15,9198.28,9204.65,5395.58,50124976.05
1525345200,9206.59,9226.76,9183.1,9223.13,1627.23,14973610.22
1525341600,9224.62,9232.55,9208.09,9209.31,1269.91,11726181.69
1525338000,9209.22,9229.37,9182.41,9228.4,2260.36,20815829.65
1525334400,9228.4,9250.4,9202.69,9246.26,2169.29,20020888.16
1525330800,9246.26,9250.74,9203.33,9213.68,1638.22,15125131.34
1525327200,9213.73,9229.21,9172.28,9207.73,2799.05,25779054.98
1525323600,9206.02,9282.01,9186.41,9274.97,2442.24,22545061.72
1525320000,9274.97,9291.44,9238.09,9238.09,3157.94,29301783.58
1525316400,9238.12,9273.19,9224.66,9252.52,3480.43,32210715.82
1525312800,9252.52,9254.84,9208.29,9235.19,2554.82,23629176.85
1525309200,9235.14,9251.11,9203.04,9203.63,1756.48,16237671.45
1525309200,9235.14,9251.11,9203.04,9203.63,1756.48,16237671.45
1525305600,9203.9,9246.37,9197.27,9232.19,2340.67,21593275.57
1525302000,9232.19,9271.62,9211.81,9261.1,3088.28,28547511.51
1525298400,9262.84,9267.56,9213.39,9240.09,2830.17,26222990.16
1525294800,9240.29,9264.74,9193.81,9193.81,4464.1,41298315.39
1525291200,9196.24,9197.45,9115.53,9127.72,2684.65,24626899.47
1525287600,9126.9,9136.6,9071.05,9135.72,2162.93,19739423.32
1525284000,9135.72,9143.64,9111.16,9127.54,1841.35,16841586.21
1525280400,9127.63,9141.74,9118.82,9131.98,968.19,8863572.77
1525276800,9131.98,9165.33,9131.84,9156.06,1950.92,17911587.26
1525273200,9156.06,9159.79,9087.46,9089.93,2289.21,20982044.36
1525269600,9089.91,9105.01,9089.91,9102.1,1826.7,16577934.45
1525266000,9102.1,9103.84,9102.1,9088.76,4310.56,39140889.08
1525262400,9088.76,9177.51,9083.32,9164.91,3503.45,32018125.11
1525258800,9164.91,9196.77,9163.14,9163.44,1421.85,13092684.62
1525255200,9163.49,9197.84,9135.42,9135.75,3481.57,32017858.51
1525251600,9135.75,9156.14,9126.44,9132.44,2171.06,19890477.43
1525248000,9132.44,9160.12,9116.48,9156.96,1342.38,12312246.78
1525244400,9156.43,9171.16,9138.04,9168.43,1955.14,17954644.44
1525240800,9168.3,9169.89,9168.3,9073.02,3522.25,32217449.77
1525237200,9073.02,9105.81,9072.6,9085.2,1917.95,17508747.22
1525233600,9085.2,9095.83,9045.11,9045.11,1797.5,16428559.67
1525230000,9045.36,9054.25,9012.41,9052.82,1410.38,12779111.33
1525226400,9052.71,9059.83,9029.32,9037.61,1529.15,13869716.26
1525222800,9037.61,9044.35,8993.82,9043.83,2578.67,23281568.61
1525222800,9037.61,9044.35,8993.82,9043.83,2578.67,23281568.61
1525219200,9043.83,9107.87,9031.03,9077.28,2570.03,23364451.77
1525215600,9077.28,9099.68,9046.98,9048.93,1885.69,17153809.06
1525212000,9048.92,9097.79,9045.53,9086.83,2400.83,21857880.02
1525208400,9086.83,9104.65,9026.64,9026.68,2552.88,23246090.34
1525204800,9026.44,9051.0,8976.62,8983.4,2382.05,21536830.9
1525201200,8983.29,8999.49,8976.82,8991.42,1129.11,10208105.19
1525197600,8991.06,9015.47,8954.38,9003.19,1689.73,15218938.39
1525194000,9004.2,9034.48,8968.07,8998.35,1819.71,16475212.45
1525190400,8998.22,9005.42,8925.9,8928.58,2543.68,22907089.57
1525186800,8928.23,8959.78,8914.0,8921.31,2608.5,23386753.98
1525183200,8921.28,8942.28,8896.99,8934.49,2056.08,18439686.62
1525179600,8934.4,8947.04,8867.75,8911.03,3602.53,32213501.25
1525176000,8910.79,9001.28,8851.1,8987.98,5504.77,49249290.4
1525172400,8987.94,9057.19,8981.2,9034.39,1535.71,13926597.98
1525168800,9033.75,9050.53,9000.5,9037.32,1442.24,13122867.86
1525165200,9037.15,9073.12,9028.79,9047.67,2266.63,20599863.93
1525161600,9047.67,9067.41,8992.13,8994.62,2540.18,23043010.44
1525158000,8994.1,9023.18,8981.42,8987.2,2319.17,20969445.83
1525154400,8987.45,8993.72,8950.09,8950.65,1926.66,17428136.55
1525150800,8950.65,8990.08,8924.28,8988.94,2808.48,25230387.07
1525147200,8988.92,9012.13,8957.93,8959.13,2113.19,19088309.09
1525143600,8958.94,9024.19,8937.86,9024.19,3050.85,27482157.74
1525140000,9020.95,9046.35,8959.93,9009.89,5467.3,49346399.64
1525136400,9010.32,9032.29,8899.88,8986.95,7745.61,69608722.56
1525136400,9010.32,9032.29,8899.88,8986.95,7745.61,69608722.56
1525132800,8987.52,9251.66,8973.97,9248.25,10756.22,97816350.12
1525129200,9248.45,9255.87,9196.88,9198.39,2162.8,20018609.22
1525125600,9198.4,9289.1,9184.42,9234.82,3836.96,35516106.62
1525122000,9234.61,9285.23,9223.78,9284.51,3204.11,29734850.46
1525118400,9285.63,9338.8,9284.39,9325.79,2023.29,18903471.52
1525114800,9325.79,9350.27,9291.0,9341.52,2216.02,20739366.5
1525111200,9341.55,9359.97,9328.97,9333.96,2517.98,23634354.48
1525107600,9333.93,9342.76,9285.08,9285.21,2173.89,20308550.56
1525104000,9285.01,9346.51,9284.07,9310.82,3134.29,29266294.58
1525100400,9310.9,9314.16,9267.78,9283.73,2271.81,21138763.83
1525096800,9283.73,9304.04,9268.46,9288.34,2822.18,26252709.36
1525093200,9288.34,9330.07,9288.34,9311.31,2690.16,25073965.64
1525089600,9311.77,9312.35,9273.29,9274.61,1653.26,15419662.75
1525086000,9274.61,9279.99,9251.52,9263.31,1649.0,15336661.78
1525082400,9263.31,9282.44,9198.17,9224.9,2016.7,18686642.14
1525078800,9224.88,9240.49,9177.14,9197.0,2229.83,20590902.18
1525075200,9198.62,9258.89,9133.6,9228.6,4550.46,41823307.29
1525071600,9229.42,9315.43,9203.09,9313.01,4249.66,39380261.41
1525068000,9312.26,9357.89,9280.25,9349.54,2231.64,20823553.45
1525064400,9349.54,9356.51,9271.35,9277.3,1628.08,15232006.78
1525060800,9277.3,9336.37,9277.12,9288.58,2258.52,21095098.39
1525057200,9288.58,9459.81,9275.18,9441.72,4415.72,41444185.98
1525053600,9441.52,9441.58,9405.85,9411.26,2035.71,19218530.96
1525050000,9411.14,9424.45,9389.27,9415.74,1335.45,12587304.48
1525050000,9411.14,9424.45,9389.27,9415.74,1335.45,12587304.48
1525046400,9415.74,9430.69,9351.39,9407.35,2323.83,21874057.87
1525042800,9407.04,9423.35,9390.89,9406.0,2161.01,20371190.95
1525039200,9405.96,9428.17,9328.96,9330.87,2928.69,27566244.3
1525035600,9331.93,9348.71,9312.95,9313.65,1172.6,10988276.71
1525032000,9314.83,9329.63,9298.24,9324.13,1098.35,10268258.91
1525028400,9324.12,9361.47,9316.77,9334.73,1480.65,13857784.13
1525024800,9334.66,9338.13,9305.3,9326.52,955.56,8963314.06
1525021200,9326.52,9331.77,9247.58,9313.61,2117.93,19742534.54
1525017600,9313.54,9338.09,9299.73,9332.94,1458.38,13683462.57
1525014000,9332.78,9351.51,9291.69,9291.81,1802.03,16824013.15
1525010400,9291.72,9365.9,9279.92,9308.39,2359.25,22097243.64
1525006800,9309.05,9319.91,9255.13,9256.02,2343.99,21834078.44
1525003200,9256.13,9326.45,9213.67,9264.47,4332.96,40251330.28
1524999600,9266.1,9274.65,9189.07,9226.41,3388.47,31393618.58
1524996000,9226.41,9310.63,9191.33,9308.89,4651.34,43136324.72
1524992400,9308.89,9336.3,9237.95,9304.22,4884.44,45495298.21
1524988800,9304.09,9457.54,9289.3,9443.84,4541.65,42693915.74
1524985200,9443.88,9487.86,9432.52,9475.44,2052.04,19483068.26
1524981600,9475.44,9478.89,9401.04,9426.52,2213.07,21028282.19
1524978000,9427.47,9483.92,9397.19,9458.35,2484.53,23471787.81
1524974400,9458.35,9500.7,9454.35,9467.35,1888.49,17965381.96
1524970800,9467.43,9518.22,9436.25,9516.52,3209.54,30456677.89
1524967200,9516.52,9552.67,9467.26,9467.26,6017.11,57266029.53
1524963600,9474.91,9499.72,9394.53,9403.5,5546.57,52536061.49
1524963600,9474.91,9499.72,9394.53,9403.5,5546.57,52536061.49
1524960000,9403.5,9432.78,9348.27,9349.94,3138.37,29557733.3
1524956400,9351.47,9377.81,9338.1,9355.24,1315.24,12357830.17
1524952800,9355.3,9355.58,9295.97,9298.34,1505.27,14110573.99
1524949200,9298.34,9357.27,9260.77,9342.49,4118.09,38387719.34
1524945600,9337.07,9435.9,9336.22,9396.22,5437.06,51186537.73
1524942000,9396.19,9408.81,9362.52,9403.63,2412.71,22722659.49
1524938400,9403.61,9419.97,9287.28,9291.55,3605.84,33878198.41
1524934800,9291.55,9349.29,9290.76,9303.53,1794.64,16784017.84
1524931200,9303.5,9375.19,9270.04,9350.24,2954.99,27634242.43
1524927600,9350.24,9351.08,9266.03,9317.83,2527.82,23582253.02
1524924000,9317.37,9430.09,9286.72,9383.41,6221.27,58208645.43
1524920400,9381.61,9405.69,9347.15,9372.09,3330.83,31324700.51
1524916800,9372.09,9402.74,9209.77,9215.68,6768.81,63346627.8
1524913200,9214.77,9286.54,9205.68,9275.83,2347.62,21697965.91
1524909600,9275.83,9321.28,9235.89,9274.22,3909.41,36496064.78
1524906000,9274.22,9303.32,9185.09,9254.04,6084.61,56333452.66
1524902400,9249.24,9337.04,9094.02,9133.07,9726.07,90154647.99
1524898800,9133.04,9164.9,9126.45,9164.76,2422.33,22199410.51
1524895200,9163.93,9201.7,9157.02,9157.02,2313.25,21298804.61
1524891600,9158.22,9182.63,9134.45,9136.23,1371.93,12601816.89
1524888000,9135.79,9161.61,9113.58,9158.47,1822.76,16742374.57
1524884400,9158.42,9178.44,9060.62,9061.25,2343.2,21476322.18
1524880800,9061.25,9121.6,9059.37,9118.47,2017.84,18415143.37
1524877200,9118.47,9118.47,9008.46,9010.48,2339.67,21279288.67
1524877200,9118.47,9118.47,9008.46,9010.48,2339.67,21279288.67
1524873600,9014.09,9049.11,8892.52,8938.47,4655.84,41892406.39
1524870000,8938.47,9070.28,8923.48,9045.49,3037.04,27406343.02
1524866400,9045.38,9091.1,8993.26,8996.08,2120.36,19287701.33
1524862800,8993.22,9053.44,8944.67,8993.64,3890.13,35183201.08
1524859200,8995.09,9167.41,8980.19,9108.42,6941.2,63026101.97
1524855600,9108.42,9246.94,9105.08,9240.6,5853.06,53815167.16
1524852000,9240.61,9294.67,9235.12,9289.25,2537.2,23596520.34
1524848400,9289.1,9317.18,9284.74,9285.18,2783.24,25941240.17
1524844800,9285.02,9311.03,9234.22,9240.09,3276.7,30495286.82
1524841200,9240.09,9274.51,9218.68,9273.85,2495.2,23155674.72
1524837600,9273.85,9273.87,9216.64,9227.28,2664.27,24747981.39
1524834000,9227.59,9309.21,9177.23,9292.05,5394.64,49933438.98
1524830400,9292.07,9351.38,9269.24,9315.52,2369.29,22140229.52
1524826800,9315.52,9376.67,9301.99,9366.9,3102.74,29025889.17
1524823200,9368.67,9385.87,9329.35,9362.51,3163.47,29760172.21
1524819600,9362.51,9374.66,9247.35,9260.86,3973.88,37183227.38
1524816000,9259.4,9291.71,9228.19,9236.39,3175.11,29565297.94
1524812400,9239.13,9246.84,9199.44,9245.21,2502.74,23186136.22
1524808800,9246.31,9256.46,9188.29,9193.26,2556.94,23742878.12
1524805200,9192.05,9234.11,9173.61,9217.03,2921.45,27001805.31
1524801600,9217.03,9243.34,9139.71,9161.9,4306.7,39770457.81
1524798000,9161.83,9270.14,9159.25,9268.18,4014.69,37124143.29
1524794400,9268.18,9290.3,9256.26,9256.26,1959.1,18221267.85
1524790800,9256.26,9307.01,9233.91,9235.4,3573.88,33236866.56
1524790800,9256.26,9307.01,9233.91,9235.4,3573.88,33236866.56
1524787200,9235.41,9293.72,9206.35,9289.01,3412.34,31635378.99
1524783600,9282.12,9315.13,9210.55,9218.91,6732.09,62592960.16
1524780000,9220.35,9231.8,9105.92,9106.22,4473.5,41184100.7
1524776400,9106.88,9179.18,9091.34,9132.09,4603.62,42135409.91
1524772800,9132.11,9136.62,8885.08,8888.1,10365.27,94125163.58
1524769200,8888.1,8888.3,8849.4,8852.8,1645.33,14635785.54
1524765600,8853.28,8897.38,8849.25,8876.37,2289.92,20378066.58
1524762000,8875.24,8923.69,8861.93,8898.56,3096.72,27649201.99
1524758400,8898.56,8900.67,8797.42,8819.64,3046.34,27054291.23
1524754800,8819.85,8836.17,8784.97,8830.58,2699.56,23915105.51
1524751200,8830.43,8877.78,8755.53,8827.99,5538.62,48906903.9
1524747600,8829.07,8907.04,8812.73,8905.84,2868.83,25517535.71
1524744000,8905.78,8939.04,8863.98,8863.98,3069.75,27515054.72
1524740400,8864.75,8922.98,8836.38,8855.04,3177.43,28310241.55
1524736800,8855.04,8878.84,8751.65,8752.44,5037.08,44609752.99
1524733200,8752.4,8765.83,8675.07,8727.83,4908.32,43022591.47
1524729600,8727.83,8886.91,8692.46,8863.0,8226.08,72320627.74
1524726000,8863.0,8884.12,8818.93,8845.73,2715.35,24166670.59
1524722400,8844.69,8937.34,8788.03,8900.2,4997.89,44495555.56
1524718800,8900.2,8965.84,8881.83,8926.7,4367.24,39160205.64
1524715200,8927.93,8930.36,8812.42,8815.22,4097.81,36654230.82
1524711600,8812.92,8890.77,8782.91,8862.02,3034.9,26945429.67
1524708000,8859.67,8892.28,8764.78,8765.85,2931.27,26061840.01
1524704400,8765.85,8860.42,8742.49,8820.58,4235.4,37420741.25
1524704400,8765.85,8860.42,8742.49,8820.58,4235.4,37420741.25
1524700800,8819.32,8874.84,8669.38,8873.57,13531.99,118650467.81
1524697200,8873.62,9005.45,8787.22,8960.81,9545.92,84968250.14
1524693600,8962.18,9178.13,8951.87,9172.66,7298.58,66461762.63
1524690000,9172.66,9173.06,9074.43,9076.38,3569.36,32688925.46
1524686400,9076.38,9104.05,8975.3,8975.82,4490.71,40814345.02
1524682800,8975.66,9019.63,8952.72,8991.86,3000.87,27020963.4
1524679200,8991.87,9053.79,8967.94,9051.67,4906.88,44295353.45
1524675600,9052.85,9081.25,8918.4,8921.32,6034.58,54593361.49
1524672000,8921.88,8972.22,8856.41,8971.44,5418.97,48419561.37
1524668400,8971.44,8973.84,8865.17,8898.9,8796.25,78793860.87
1524664800,8898.49,9059.07,8757.06,9054.44,22583.56,201023346.76
1524661200,9054.15,9170.79,9002.09,9153.68,11139.38,101210275.59
1524657600,9153.68,9222.2,9114.05,9152.12,5687.51,52320107.64
1524654000,9152.29,9189.48,9035.33,9168.29,8895.07,81364327.45
1524650400,9168.19,9318.48,9060.02,9317.95,12657.29,116589352.98
1524646800,9317.95,9369.87,9266.36,9313.35,4646.7,43422241.27
1524643200,9313.4,9454.37,9311.63,9420.92,3711.53,34987233.15
1524639600,9422.61,9466.3,9353.03,9433.64,3288.59,31108634.2
1524636000,9432.99,9490.3,9383.03,9392.55,4835.68,45852572.87
1524632400,9392.57,9419.04,9278.58,9317.15,7787.71,73244301.83
1524628800,9316.63,9532.41,9207.49,9391.03,18457.76,173452664.92
1524625200,9391.68,9726.52,9380.24,9695.15,11850.99,113691619.11
1524621600,9695.15,9765.23,9644.24,9644.24,6120.26,59632576.43
1524618000,9644.24,9661.0,9530.56,9570.61,5172.14,49830786.81
1524618000,9644.24,9661.0,9530.56,9570.61,5172.14,49830786.81
1524614400,9570.56,9687.17,9500.27,9657.69,12901.11,124019798.12
1524610800,9655.77,9741.91,9543.01,9580.16,9387.19,90854269.84
1524607200,9581.19,9592.09,9464.24,9479.33,11520.3,109997035.21
1524603600,9479.37,9499.49,9458.43,9460.24,4711.08,44885889.47
1524600000,9460.24,9470.84,9427.61,9466.66,3487.07,33047748.75
1524596400,9466.66,9468.16,9309.07,9413.12,9558.93,89895059.89
1524592800,9412.93,9422.39,9377.05,9420.49,3359.49,31652476.18
1524589200,9420.47,9424.49,9351.53,9362.34,3786.27,35650021.07
1524585600,9362.34,9383.95,9331.02,9370.9,3193.74,30028253.2
1524582000,9370.9,9382.34,9306.46,9306.46,4280.64,40147319.63
1524578400,9306.25,9337.06,9217.73,9276.83,8849.93,82352148.63
1524574800,9277.61,9425.79,9258.37,9381.9,11364.34,106366009.08
1524571200,9381.92,9381.93,9310.01,9310.34,3195.81,29954728.38
1524567600,9311.74,9346.56,9300.38,9314.61,3455.21,32341938.25
1524564000,9314.57,9356.82,9289.15,9297.09,5038.81,47086196.6
1524560400,9297.0,9297.28,9250.42,9269.36,3007.5,27965289.49
1524556800,9269.41,9281.32,9235.8,9237.29,2018.57,18839334.95
1524553200,9237.29,9259.36,9215.86,9256.56,3175.8,29486743.83
1524549600,9256.56,9293.06,9250.11,9287.88,3707.77,34465657.59
1524546000,9287.88,9310.05,9234.51,9272.87,6696.79,62277153.6
1524542400,9272.56,9284.41,9209.25,9209.62,4023.05,37264306.16
1524538800,9209.62,9223.42,9192.94,9211.0,2648.18,24448229.67
1524535200,9211.05,9246.52,9188.82,9205.13,4982.51,45971967.51
1524531600,9205.13,9215.62,9144.75,9197.16,6447.41,59294583.35
1524531600,9205.13,9215.62,9144.75,9197.16,6447.41,59294583.35
1524528000,9197.16,9232.35,8957.68,8967.86,14455.67,132192390.4
1524524400,8968.25,8969.62,8942.08,8956.7,1339.61,12031063.69
1524520800,8956.7,8976.09,8943.79,8961.81,1650.51,14852805.25
1524517200,8963.14,8963.21,8946.27,8959.41,1398.92,12578906.62
1524513600,8958.5,8959.9,8866.36,8881.49,4295.83,38386216.85
1524510000,8881.4,8934.72,8847.6,8932.34,4271.59,37937232.44
1524506400,8932.34,8940.27,8916.04,8918.12,1948.22,17462445.6
1524502800,8918.9,8945.85,8903.98,8944.02,2740.93,24537149.82
